"FlightDate","Airline","Origin","Dest","Cancelled","Diverted","CRSDepTime","DepTime","DepDelayMinutes","DepDelay","ArrTime","ArrDelayMinutes","AirTime","CRSElapsedTime","ActualElapsedTime","Distance","Year","Quarter","Month","DayofMonth","DayOfWeek","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrDelay","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","DistanceGroup","DivAirportLandings"
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","TYS",FALSE,FALSE,1020,1108,48,48,1414,39,105,135,126,771,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4820,"C5",20445,"C5","N14174",4820,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,1,3,"1000-1059",16,1124,1409,5,1335,39,1,2,"1300-1359",4,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","SGF","DEN",FALSE,FALSE,545,542,0,-3,654,0,111,133,132,637,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4819,"C5",20445,"C5","N31131",4819,14783,1478302,34783,"Springfield, MO","MO",29,"Missouri",64,11292,1129202,30325,"Denver, CO","CO",8,"Colorado",82,0,-1,"0001-0559",18,600,651,3,658,-4,0,-1,"0600-0659",3,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","AEX",FALSE,FALSE,1940,1940,0,0,2036,0,34,62,56,190,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4817,"C5",20445,"C5","N16183",4817,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10185,1018502,30185,"Alexandria, LA","LA",22,"Louisiana",72,0,0,"1900-1959",18,1958,2032,4,2042,-6,0,-1,"2000-2059",1,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","BRO",FALSE,FALSE,1001,955,0,-6,1109,0,52,83,74,308,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4813,"C5",20445,"C5","N12172",4813,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,10747,1074706,30747,"Brownsville, TX","TX",48,"Texas",74,0,-1,"1000-1059",17,1012,1104,5,1124,-15,0,-1,"1100-1159",2,0
"03-04-2022","Commutair Aka Champlain Enterprises, Inc.","IAH","TYS",FALSE,FALSE,1948,1947,0,-1,2306,2,106,136,139,771,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4810,"C5",20445,"C5","N11150",4810,12266,1226603,31453,"Houston, TX","TX",48,"Texas",74,15412,1541205,35412,"Knoxville, TN","TN",47,"Tennessee",54,0,-1,"1900-1959",26,2013,2259,7,2304,2,0,0,"2300-2359",4,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","GSO",FALSE,FALSE,1417,1415,0,-2,1553,0,69,107,98,445,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4611,"G7",20500,"G7","N506GJ",4611,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11995,1199502,31995,"Greensboro/High Point, NC","NC",37,"North Carolina",36,0,-1,"1400-1459",21,1436,1545,8,1604,-11,0,-1,"1600-1659",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","MDT","EWR",FALSE,FALSE,1128,1121,0,-7,1229,4,39,57,68,141,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4611,"G7",20500,"G7","N571GJ",4611,13230,1323002,32070,"Harrisburg, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1100-1159",24,1145,1224,5,1225,4,0,0,"1200-1259",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","STL","ORD",FALSE,FALSE,815,806,0,-9,938,0,54,87,92,258,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4607,"G7",20500,"G7","N535GJ",4607,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,0,-1,"0800-0859",28,834,928,10,942,-4,0,-1,"0900-0959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","CVG",FALSE,FALSE,1300,1313,13,13,1510,1,95,129,117,569,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4606,"G7",20500,"G7","N569GJ",4606,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11193,1119302,33105,"Cincinnati, OH","KY",21,"Kentucky",52,0,0,"1300-1359",18,1331,1506,4,1509,1,0,0,"1500-1559",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","PQI","EWR",FALSE,FALSE,607,556,0,-11,750,0,89,123,114,515,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4605,"G7",20500,"G7","N531GJ",4605,14231,1423103,34231,"Presque Isle/Houlton, ME","ME",23,"Maine",12,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"0600-0659",18,614,743,7,810,-20,0,-2,"0800-0859",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ALB","EWR",FALSE,FALSE,1045,1045,0,0,1134,0,31,73,49,143,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4604,"G7",20500,"G7","N541GJ",4604,10257,1025702,30257,"Albany, NY","NY",36,"New York",22,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,0,"1000-1059",12,1057,1128,6,1158,-24,0,-2,"1100-1159",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORD","STL",FALSE,FALSE,1535,1648,73,73,1801,65,47,81,73,258,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4603,"G7",20500,"G7","N511GJ",4603,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,1,4,"1500-1559",22,1710,1757,4,1656,65,1,4,"1600-1659",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","DCA",FALSE,FALSE,1600,1900,180,180,2023,183,47,80,83,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4602,"G7",20500,"G7","N544GJ",4602,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,1,12,"1600-1659",31,1931,2018,5,1720,183,1,12,"1700-1759",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORF","EWR",FALSE,FALSE,1407,1406,0,-1,1541,0,72,107,95,284,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4593,"G7",20500,"G7","N578GJ",4593,13931,1393102,33667,"Norfolk, VA","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1400-1459",18,1424,1536,5,1554,-13,0,-1,"1500-1559",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","RIC",FALSE,FALSE,1517,1512,0,-5,1637,0,53,93,85,277,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4592,"G7",20500,"G7","N509MJ",4592,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,0,-1,"1500-1559",26,1538,1631,6,1650,-13,0,-1,"1600-1659",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","DCA",FALSE,FALSE,600,553,0,-7,704,0,43,84,71,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4591,"G7",20500,"G7","N569GJ",4591,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"0600-0659",20,613,656,8,724,-20,0,-2,"0700-0759",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","DCA","EWR",FALSE,FALSE,700,1006,186,186,1120,186,43,74,74,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4589,"G7",20500,"G7","N572GJ",4589,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,12,"0700-0759",24,1030,1113,7,814,186,1,12,"0800-0859",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","RIC","EWR",FALSE,FALSE,1745,1741,0,-4,1921,0,45,104,100,277,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4579,"G7",20500,"G7","N509MJ",4579,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1700-1759",45,1826,1911,10,1929,-8,0,-1,"1900-1959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","GSO",FALSE,FALSE,1738,1809,31,31,1946,15,70,113,97,445,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4571,"G7",20500,"G7","N568GJ",4571,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11995,1199502,31995,"Greensboro/High Point, NC","NC",37,"North Carolina",36,1,2,"1700-1759",25,1834,1944,2,1931,15,1,1,"1900-1959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","LGA","IAD",FALSE,FALSE,1545,1540,0,-5,1714,0,56,90,94,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4569,"G7",20500,"G7","N546GJ",4569,12953,1295304,31703,"New York, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1500-1559",17,1557,1653,21,1715,-1,0,-1,"1700-1759",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","RIC","ORD",FALSE,FALSE,1833,2001,88,88,2114,79,109,142,133,642,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4568,"G7",20500,"G7","N533GJ",4568,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,1,5,"1800-1859",16,2017,2106,8,1955,79,1,5,"1900-1959",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORD","RIC",FALSE,FALSE,1405,1358,0,-7,1648,0,82,125,110,642,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4563,"G7",20500,"G7","N533GJ",4563,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,0,-1,"1400-1459",24,1422,1644,4,1710,-22,0,-2,"1700-1759",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORD","RIC",FALSE,FALSE,1050,1038,0,-12,1321,0,79,123,103,642,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4562,"G7",20500,"G7","N535GJ",4562,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,0,-1,"1000-1059",17,1055,1314,7,1353,-32,0,-2,"1300-1359",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","ORF",FALSE,FALSE,1824,1902,38,38,2028,31,57,93,86,284,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4561,"G7",20500,"G7","N562GJ",4561,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,13931,1393102,33667,"Norfolk, VA","VA",51,"Virginia",38,1,2,"1800-1859",25,1927,2024,4,1957,31,1,2,"1900-1959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","DCA","EWR",FALSE,FALSE,1500,1539,39,39,1710,44,46,86,91,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4560,"G7",20500,"G7","N541GJ",4560,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,2,"1500-1559",37,1616,1702,8,1626,44,1,2,"1600-1659",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","STL","EWR",FALSE,FALSE,1731,1829,58,58,2142,43,114,148,133,872,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4558,"G7",20500,"G7","N511GJ",4558,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,3,"1700-1759",10,1839,2133,9,2059,43,1,2,"2000-2059",4,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","SYR","EWR",FALSE,FALSE,1401,1421,20,20,1616,46,44,89,115,195,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4545,"G7",20500,"G7","N575GJ",4545,15096,1509602,35096,"Syracuse, NY","NY",36,"New York",22,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,1,"1400-1459",43,1504,1548,28,1530,46,1,3,"1500-1559",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","CLE",FALSE,FALSE,1714,1711,0,-3,1849,0,67,108,98,404,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4540,"G7",20500,"G7","N539GJ",4540,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11042,1104205,30647,"Cleveland, OH","OH",39,"Ohio",44,0,-1,"1700-1759",25,1736,1843,6,1902,-13,0,-1,"1900-1959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","IAD","LGA",FALSE,FALSE,906,914,8,8,1023,0,44,84,69,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4539,"G7",20500,"G7","N546GJ",4539,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,12953,1295304,31703,"New York, NY","NY",36,"New York",22,0,0,"0900-0959",20,934,1018,5,1030,-7,0,-1,"1000-1059",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","STL","EWR",FALSE,FALSE,1250,1300,10,10,1642,23,117,149,162,872,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4537,"G7",20500,"G7","N539GJ",4537,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,0,"1200-1259",37,1337,1634,8,1619,23,1,1,"1600-1659",4,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","RDU","EWR",FALSE,FALSE,1259,1353,54,54,1539,45,82,115,106,416,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4534,"G7",20500,"G7","N565GJ",4534,14492,1449202,34492,"Raleigh/Durham, NC","NC",37,"North Carolina",36,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,3,"1200-1259",20,1413,1535,4,1454,45,1,3,"1400-1459",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","IAD","LGA",FALSE,FALSE,1115,1109,0,-6,1243,8,50,80,94,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4533,"G7",20500,"G7","N521GJ",4533,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,12953,1295304,31703,"New York, NY","NY",36,"New York",22,0,-1,"1100-1159",36,1145,1235,8,1235,8,0,0,"1200-1259",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","LGA","IAD",FALSE,FALSE,1105,1057,0,-8,1224,0,48,95,87,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4531,"G7",20500,"G7","N546GJ",4531,12953,1295304,31703,"New York, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1100-1159",30,1127,1215,9,1240,-16,0,-2,"1200-1259",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","SCE",FALSE,FALSE,2159,2214,15,15,2319,13,38,67,65,193,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4528,"G7",20500,"G7","N554GJ",4528,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,14711,1471105,34711,"State College, PA","PA",42,"Pennsylvania",23,1,1,"2100-2159",23,2237,2315,4,2306,13,0,0,"2300-2359",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","IAD","STL",FALSE,FALSE,1755,1754,0,-1,1913,0,112,139,139,696,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4527,"G7",20500,"G7","N546GJ",4527,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,0,-1,"1700-1759",20,1814,1906,7,1914,-1,0,-1,"1900-1959",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","CLT","EWR",FALSE,FALSE,1110,1109,0,-1,1322,13,79,119,133,529,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4522,"G7",20500,"G7","N562GJ",4522,11057,1105703,31057,"Charlotte, NC","NC",37,"North Carolina",36,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1100-1159",19,1128,1247,35,1309,13,0,0,"1300-1359",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORD","CMH",FALSE,FALSE,800,750,0,-10,1022,4,46,78,92,296,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4520,"G7",20500,"G7","N536GJ",4520,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,11066,1106606,31066,"Columbus, OH","OH",39,"Ohio",44,0,-1,"0800-0859",34,824,1010,12,1018,4,0,0,"1000-1059",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","PWM","EWR",FALSE,FALSE,1050,1043,0,-7,1203,0,57,97,80,284,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4518,"G7",20500,"G7","N568GJ",4518,14321,1432105,34321,"Portland, ME","ME",23,"Maine",12,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1000-1059",15,1058,1155,8,1227,-24,0,-2,"1200-1259",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","PVD","EWR",FALSE,FALSE,1400,1428,28,28,1600,41,45,79,92,160,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4517,"G7",20500,"G7","N553GJ",4517,14307,1430705,30721,"Providence, RI","RI",44,"Rhode Island",15,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,1,"1400-1459",43,1511,1556,4,1519,41,1,2,"1500-1559",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","GRR","EWR",FALSE,FALSE,1450,1502,12,12,1642,0,83,120,100,605,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4515,"G7",20500,"G7","N559GJ",4515,11986,1198603,31986,"Grand Rapids, MI","MI",26,"Michigan",43,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,0,"1400-1459",10,1512,1635,7,1650,-8,0,-1,"1600-1659",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","SDF","EWR",FALSE,FALSE,1908,1905,0,-3,2111,0,100,131,126,642,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4510,"G7",20500,"G7","N524GJ",4510,14730,1473004,33044,"Louisville, KY","KY",21,"Kentucky",52,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1900-1959",18,1923,2103,8,2119,-8,0,-1,"2100-2159",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","STL","EWR",FALSE,FALSE,1000,1000,0,0,1323,0,117,149,143,872,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4508,"G7",20500,"G7","N523GJ",4508,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,0,"1000-1059",20,1020,1317,6,1329,-6,0,-1,"1300-1359",4,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","IAD","LGA",FALSE,FALSE,1325,1323,0,-2,1429,0,50,87,66,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4506,"G7",20500,"G7","N546GJ",4506,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,12953,1295304,31703,"New York, NY","NY",36,"New York",22,0,-1,"1300-1359",11,1334,1424,5,1452,-23,0,-2,"1400-1459",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","RIC",FALSE,FALSE,2000,2007,7,7,2123,0,56,94,76,277,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4505,"G7",20500,"G7","N569GJ",4505,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,14524,1452401,34524,"Richmond, VA","VA",51,"Virginia",38,0,0,"2000-2059",14,2021,2117,6,2134,-11,0,-1,"2100-2159",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","DCA",FALSE,FALSE,1100,1054,0,-6,1202,0,48,76,68,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4503,"G7",20500,"G7","N547GJ",4503,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1100-1159",18,1112,1200,2,1216,-14,0,-1,"1200-1259",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","LGA","IAD",FALSE,FALSE,1729,1828,59,59,2012,73,56,90,104,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4502,"G7",20500,"G7","N521GJ",4502,12953,1295304,31703,"New York, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,1,3,"1700-1759",41,1909,2005,7,1859,73,1,4,"1800-1859",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","DCA",FALSE,FALSE,755,834,39,39,937,20,39,82,63,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4500,"G7",20500,"G7","N554GJ",4500,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,1,2,"0700-0759",21,855,934,3,917,20,1,1,"0900-0959",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","DCA",FALSE,FALSE,1303,1303,0,0,1407,0,48,76,64,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4499,"G7",20500,"G7","N541GJ",4499,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,0,0,"1300-1359",14,1317,1405,2,1419,-12,0,-1,"1400-1459",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","SYR","ORD",FALSE,FALSE,1038,1052,14,14,1216,28,91,130,144,607,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4497,"G7",20500,"G7","N556GJ",4497,15096,1509602,35096,"Syracuse, NY","NY",36,"New York",22,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,0,0,"1000-1059",44,1136,1207,9,1148,28,1,1,"1100-1159",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","DCA","EWR",FALSE,FALSE,1900,2000,60,60,2123,54,49,89,83,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4496,"G7",20500,"G7","N549GJ",4496,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,4,"1900-1959",20,2020,2109,14,2029,54,1,3,"2000-2059",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","PQI",FALSE,FALSE,2235,2300,25,25,35,19,68,101,95,515,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4490,"G7",20500,"G7","N524GJ",4490,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,14231,1423103,34231,"Presque Isle/Houlton, ME","ME",23,"Maine",12,1,1,"2200-2259",22,2322,30,5,16,19,1,1,"0001-0559",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","DCA","EWR",FALSE,FALSE,1629,1706,37,37,1827,14,45,104,81,199,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4489,"G7",20500,"G7","N544GJ",4489,11278,1127805,30852,"Washington, DC","VA",51,"Virginia",38,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,1,2,"1600-1659",29,1735,1820,7,1813,14,0,0,"1800-1859",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ROC","EWR",FALSE,FALSE,1054,1052,0,-2,1213,0,44,86,81,246,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4487,"G7",20500,"G7","N526GJ",4487,14576,1457606,34576,"Rochester, NY","NY",36,"New York",22,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,0,-1,"1000-1059",23,1115,1159,14,1220,-7,0,-1,"1200-1259",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","ORD","STL",FALSE,FALSE,1755,1749,0,-6,1905,0,51,81,76,258,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4480,"G7",20500,"G7","N522GJ",4480,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,0,-1,"1700-1759",20,1809,1900,5,1916,-11,0,-1,"1900-1959",2,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","EWR","IND",FALSE,FALSE,1549,1615,26,26,1822,20,99,133,127,645,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4477,"G7",20500,"G7","N554GJ",4477,11618,1161802,31703,"Newark, NJ","NJ",34,"New Jersey",21,12339,1233904,32337,"Indianapolis, IN","IN",18,"Indiana",42,1,1,"1500-1559",21,1636,1815,7,1802,20,1,1,"1800-1859",3,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","LGA","IAD",FALSE,FALSE,1330,1322,0,-8,1453,0,54,85,91,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4476,"G7",20500,"G7","N521GJ",4476,12953,1295304,31703,"New York, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1300-1359",18,1340,1434,19,1455,-2,0,-1,"1400-1459",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","LGA","IAD",FALSE,FALSE,1910,1906,0,-4,2023,0,47,85,77,229,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4475,"G7",20500,"G7","N535GJ",4475,12953,1295304,31703,"New York, NY","NY",36,"New York",22,12264,1226402,30852,"Washington, DC","VA",51,"Virginia",38,0,-1,"1900-1959",26,1932,2019,4,2035,-12,0,-1,"2000-2059",1,0
"03-04-2022","GoJet Airlines, LLC d/b/a United Express","STL","ORD",FALSE,FALSE,1541,1530,0,-11,1707,0,52,87,97,258,2022,2,4,3,7,"UA","UA_CODESHARE",19977,"UA",4474,"G7",20500,"G7","N522GJ",4474,15016,1501606,31123,"St. Louis, MO","MO",29,"Missouri",64,13930,1393007,30977,"Chicago, IL","IL",17,"Illinois",41,0,-1,"1500-1559",29,1559,1651,16,1708,-1,0,-1,"1700-1759",2,0
